0	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
1	2.532117008	1.987088888	2.686048934	2.039476196	2.574718534	5.890645372	7.965409352	7.192802985	8.101188926	5.912550626	9.497407834	11.33149931	22.76655644	11.47761604	9.488718195	5.442432459	8.088518281	12.67039497	8.049197861	5.424116223
2	1.748493183	2.4669737	2.074155907	2.063405136	1.719737766	4.619095143	7.172104668	9.368445183	6.822179887	4.63892238	10.38528104	7.715702123	2.417120058	7.677893738	10.38766707	7.161675952	12.929523	6.074222668	12.94796769	7.218210816
3	0.953185546	1.316697516	0.813959097	1.117853136	0.946490932	1.62284297	3.01783733	0.802333711	2.835399743	1.606298219	2.176485777	19.31972569	11.590834	18.66725364	2.193322146	3.16683477	1.183540639	2.701018793	1.19932129	3.237813817
4	0.521762251	1.485406103	2.826987401	1.614322561	0.552272681	3.596502823	7.637172934	4.136614833	7.630919739	3.629259084	8.73444107	12.74895941	1.519571444	12.62903925	8.707256047	5.018164833	9.199682359	6.27604542	9.173027111	5.037878788
5	4.700075721	6.679388789	3.52158931	6.013716245	4.744664162	7.170588105	9.990671268	4.552547155	9.2606937	7.141813351	6.561462294	4.950766088	6.67435872	5.247573145	6.607372052	7.077354788	7.587954681	6.927779008	7.587954681	7.083465775
6	5.323286749	6.451122171	4.052767805	6.503801032	5.323286749	3.910082691	7.563697066	4.103225806	7.733929668	3.956799555	10.35218783	5.37828233	10.12900356	5.434293607	10.38406828	4.592651183	8.06776072	5.231130844	8.051535475	4.599511073
7	0.766018719	0.979710556	1.636350667	0.986734766	0.80172724	3.834674923	4.717042217	5.510131532	4.827965334	3.864438254	3.524867522	2.327414821	6.722738967	2.226873456	3.54334227	2.234841432	4.555279503	5.883271286	4.655953341	2.356040414
8	0.615613752	3.333333333	3.536700496	3.2987044	0.708041416	7.865296804	2.171119177	5.033873005	1.990343348	7.854777943	3.769960379	2.219439184	9.296426996	2.279137921	3.821923562	7.067435419	3.274496766	4.274146906	3.215992258	7.256162915
9	7.734375	3.905733666	5.084374315	3.620769857	7.997003745	6.362703867	11.00658092	16.73599581	10.7485	6.453860737	9.13267125	9.428188749	5.873432967	9.41885626	9.002907125	10.38083732	7.378596438	12.53272594	7.524065255	10.44199475
10	7.12605042	3.785180083	2.770630214	3.562164028	7.03874128	15.00322113	10.56295427	15.259064	10.64363358	14.99295293	7.980973037	10.40690223	7.539741865	10.28782254	8.098754492	15.1154078	12.33968198	14.06894667	12.47350286	15.21763441
11	5.682823486	10.78792007	7.697923044	10.60930106	5.700386388	17.08991986	11.37398998	9.440885696	11.26693023	17.09601529	17.39700499	14.18784957	18.35886959	14.21432152	17.44370905	15.27004512	18.39393295	16.90804101	18.48925702	15.27004512
12	16.41868098	13.98042786	16.83436071	14.03260045	16.5043205	18.69786961	18.48873044	13.96000133	18.58957724	18.63621781	26.12778488	24.1650344	18.386484	24.10023123	26.11240033	18.29071985	14.16207908	21.24382577	14.14288509	18.40939901
13	10.00125894	16.19611582	18.27292111	16.28643758	9.983126826	5.868780488	17.09173262	16.32265718	17.25441494	5.889438904	10.39050822	14.89921438	21.69847462	15.00947765	10.35072552	2.543499891	13.18581056	16.70430719	13.16256997	2.571872195
14	12.15216143	7.737913671	5.404226686	7.856141199	12.17155218	17.33567977	7.093031758	7.794149775	7.11567046	17.34772921	9.475201586	11.05434181	11.5212621	11.05639158	9.475201586	10.13109199	10.91124811	3.439655794	10.95863995	10.13509898
15	12.0695041	12.44929967	12.30421785	12.37867888	12.09238777	17.03949389	22.45205058	22.63504208	22.45950153	17.26478275	8.317759055	20.35461274	12.34557687	20.46006996	8.327789934	10.6287241	15.25319639	18.76341073	15.25852493	10.55855015
